Indicator ID, UIS.STAT,AGE,CONTRACT_TYPE,COUNTRY_ORIGIN,Dataflow / Dataset,EDU_ATTAIN,EDU_CAT,EDU_FIELD,EDU_LEVEL,EDU_TYPE,GRADE,IMM_STATUS,INFRASTR,Indicator ID,Indicator Label - EN,Indicator Section,LOCATION,REGION_DEST,SECTOR_EDU,SEX,SE_BKGRD,STAT_UNIT,SUBJECT,TEACH_EXPERIENCE,Table query,Theme,UNIT_MEASURE,WEALTH_QUINTILE,changes in Dec 2018 ,key,short_key
ROFST.3.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L3,_T,_T,_Z,_Z,ROFST.3.cp,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-3
ROFST.3.F.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L3,_T,_T,_Z,_Z,ROFST.3.F.cp,"Out-of-school rate for youth of upper secondary school age, female (%)",Out-of-school rates,_T,W00,INST_T,F,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-3-f
ROFST.3.M.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L3,_T,_T,_Z,_Z,ROFST.3.M.cp,"Out-of-school rate for youth of upper secondary school age, male (%)",Out-of-school rates,_T,W00,INST_T,M,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L3._T.M.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-3-m
ROFST.3.GPIA.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L3,_T,_T,_Z,_Z,ROFST.3.GPIA.cp,"Out-of-school rate for youth of upper secondary school age, adjusted gender parity index (GPIA)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,GPIA,_Z,,ROFST.GPIA.L3._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-gpia-3
ROFST.1t2.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1_2,_T,_T,_Z,_Z,ROFST.1t2.cp,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L1_2._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-1_2
ROFST.1t2.F.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1_2,_T,_T,_Z,_Z,ROFST.1t2.F.cp,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",Out-of-school rates,_T,W00,INST_T,F,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L1_2._T.F.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-1_2-f
ROFST.1t2.M.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1_2,_T,_T,_Z,_Z,ROFST.1t2.M.cp,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",Out-of-school rates,_T,W00,INST_T,M,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L1_2._T.M.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-1_2-m
ROFST.1t2.GPIA.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1_2,_T,_T,_Z,_Z,ROFST.1t2.GPIA.cp,"Out-of-school rate for children and adolescents of primary and lower secondary school age, adjusted gender parity index (GPIA)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,GPIA,_Z,,ROFST.GPIA.L1_2._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-gpia-1_2
ROFST.2t3.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2_3,_T,_T,_Z,_Z,ROFST.2t3.cp,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L2_3._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-2_3
ROFST.2t3.F.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2_3,_T,_T,_Z,_Z,ROFST.2t3.F.cp,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",Out-of-school rates,_T,W00,INST_T,F,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L2_3._T.F.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-2_3-f
ROFST.2t3.M.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2_3,_T,_T,_Z,_Z,ROFST.2t3.M.cp,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",Out-of-school rates,_T,W00,INST_T,M,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L2_3._T.M.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-2_3-m
ROFST.2t3.GPIA.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L2_3,_T,_T,_Z,_Z,ROFST.2t3.GPIA.cp,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, adjusted gender parity index (GPIA)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,GPIA,_Z,,ROFST.GPIA.L2_3._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-gpia-2_3
ROFST.1t3.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1T3,_T,_T,_Z,_Z,ROFST.1t3.cp,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L1T3._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-1t3
ROFST.1t3.F.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1T3,_T,_T,_Z,_Z,ROFST.1t3.F.cp,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",Out-of-school rates,_T,W00,INST_T,F,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L1T3._T.F.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-1t3-f
ROFST.1t3.M.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1T3,_T,_T,_Z,_Z,ROFST.1t3.M.cp,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",Out-of-school rates,_T,W00,INST_T,M,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,PT,_Z,,ROFST.PT.L1T3._T.M.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-1t3-m
ROFST.1t3.GPIA.cp,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1T3,_T,_T,_Z,_Z,ROFST.1t3.GPIA.cp,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, adjusted gender parity index (GPIA)",Out-of-school rates,_T,W00,INST_T,_T,_Z,ROFST,_Z,_Z,"Out-of-school rate for children children, adolescents and youth",Out-of-school children and youth,GPIA,_Z,,ROFST.GPIA.L1T3._T._T.SCH_AGE_GROUP._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst-gpia-1t3
ROFST.H.1,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1,"Out-of-school rate for children of primary school age, both sexes (household survey data) (%)",Out-of-school rates (household survey data),_T,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1
ROFST.H.1.F,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.F,"Out-of-school rate for children of primary school age, female (household survey data) (%)",Out-of-school rates (household survey data),_T,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-f
ROFST.H.1.M,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.M,"Out-of-school rate for children of primary school age, male (household survey data) (%)",Out-of-school rates (household survey data),_T,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-m
ROFST.H.1.GPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.GPIA,"Out-of-school rate for children of primary school age, adjusted gender parity index (household survey data) (GPIA)",Out-of-school rates (household survey data),_T,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,GPIA,_T,,ROFST_PHH.GPIA.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-gpia-1
ROFST.H.1.LPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.LPIA,"Out-of-school rate for children of primary school age, adjusted location parity index (household survey data) (LPIA)",Out-of-school rates (household survey data),_T,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,GLPIA,_T,,ROFST_PHH.GLPIA.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-glpia-1
ROFST.H.1.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.WPIA,"Out-of-school rate for children of primary school age, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),_T,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1
ROFST.H.1.F.LPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.F.LPIA,"Out-of-school rate for children of primary school age, female, adjusted location parity index (household survey data) (LPIA)",Out-of-school rates (household survey data),_T,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,GLPIA,_T,,ROFST_PHH.GLPIA.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-glpia-1-f
ROFST.H.1.F.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.F.WPIA,"Out-of-school rate for children of primary school age, female, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),_T,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-f
ROFST.H.1.M.LPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.M.LPIA,"Out-of-school rate for children of primary school age, male, adjusted location parity index (household survey data) (LPIA)",Out-of-school rates (household survey data),_T,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,GLPIA,_T,,ROFST_PHH.GLPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-glpia-1-m
ROFST.H.1.M.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.M.WPIA,"Out-of-school rate for children of primary school age, male, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),_T,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-m
ROFST.H.1.Urb,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Urb,"Out-of-school rate for children of primary school age, urban, both sexes (household survey data) (%)",Out-of-school rates (household survey data),URB,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-urb
ROFST.H.1.Urb.F,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Urb.F,"Out-of-school rate for children of primary school age, urban, female (household survey data) (%)",Out-of-school rates (household survey data),URB,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-f-urb
ROFST.H.1.Urb.M,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Urb.M,"Out-of-school rate for children of primary school age, urban, male (household survey data) (%)",Out-of-school rates (household survey data),URB,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-m-urb
ROFST.H.1.URB.GPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.URB.GPIA,"Out-of-school rate for children of primary school age, urban, adjusted gender parity index (household survey data) (GPIA)",Out-of-school rates (household survey data),URB,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,GPIA,_T,,ROFST_PHH.GPIA.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-gpia-1-urb
ROFST.H.1.URB.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.URB.WPIA,"Out-of-school rate for children of primary school age, urban, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),URB,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-urb
ROFST.H.1.URB.F.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.URB.F.WPIA,"Out-of-school rate for children of primary school age, urban, female, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),URB,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-f-urb
ROFST.H.1.URB.M.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.URB.M.WPIA,"Out-of-school rate for children of primary school age, urban, male, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),URB,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-m-urb
ROFST.H.1.Rur,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Rur,"Out-of-school rate for children of primary school age, rural, both sexes (household survey data) (%)",Out-of-school rates (household survey data),RUR,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-rur
ROFST.H.1.Rur.F,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Rur.F,"Out-of-school rate for children of primary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),RUR,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-f-rur
ROFST.H.1.Rur.M,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Rur.M,"Out-of-school rate for children of primary school age, rural, male (household survey data) (%)",Out-of-school rates (household survey data),RUR,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,_T,,ROFST_PHH.PT.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-m-rur
ROFST.H.1.RUR.GPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.RUR.GPIA,"Out-of-school rate for children of primary school age, rural, adjusted gender parity index (household survey data) (GPIA)",Out-of-school rates (household survey data),RUR,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,GPIA,_T,,ROFST_PHH.GPIA.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-gpia-1-rur
ROFST.H.1.RUR.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.RUR.WPIA,"Out-of-school rate for children of primary school age, rural, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),RUR,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-rur
ROFST.H.1.RUR.F.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.RUR.F.WPIA,"Out-of-school rate for children of primary school age, rural, female, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),RUR,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-f-rur
ROFST.H.1.RUR.M.WPIA,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.RUR.M.WPIA,"Out-of-school rate for children of primary school age, rural, male, adjusted wealth parity index (household survey data) (WPIA)",Out-of-school rates (household survey data),RUR,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,WPIA,_T,,ROFST_PHH.WPIA.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-wpia-1-m-rur
ROFST.H.1.Q1,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Q1,"Out-of-school rate for children of primary school age, poorest quintile, both sexes (household survey data) (%)",Out-of-school rates (household survey data),_T,W00,INST_T,_T,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,Q1,,ROFST_PHH.PT.L1._T._T.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-q1
ROFST.H.1.Q1.F,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Q1.F,"Out-of-school rate for children of primary school age, poorest quintile, female (household survey data) (%)",Out-of-school rates (household survey data),_T,W00,INST_T,F,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,Q1,,ROFST_PHH.PT.L1._T.F.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-f-q1
ROFST.H.1.Q1.M,YES,SCH_AGE_GROUP,_Z,W00,Education: Students and Teachers - v3.0,_Z,_T,_T,L1,_T,_T,_Z,_Z,ROFST.H.1.Q1.M,"Out-of-school rate for children of primary school age, poorest quintile, male (household survey data) (%)",Out-of-school rates (household survey data),_T,W00,INST_T,M,_Z,ROFST_PHH,_Z,_Z,"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,PT,Q1,,ROFST_PHH.PT.L1._T.M.SCH_AGE_GROUP._T.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z,rofst_phh-1-m-q1
