STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,WEALTH_QUINTILE,LOCATION,EDU_TYPE,EDU_FIELD,SUBJECT,INFRASTR,SE_BKGRD,TEACH_EXPERIENCE,CONTRACT_TYPE,COUNTRY_ORIGIN,REGION_DEST,IMM_STATUS,REF_AREA,TIME_PERIOD,full_sdmx_key,abb_sdmx_key,abb_sdmx_key2
COMP_EDU,YR,L02T3,_T,_T,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,COMP_EDU.YR.L02T3._T._T._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,COMP_EDU..02T3..................,comp_edu-02t3
COMP_EDU,YR,L1,_T,_T,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,COMP_EDU.YR.L1._T._T._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,COMP_EDU..1..................,comp_edu-1
COMP_EDU,YR,L2_3,_T,_T,_T,_T,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,COMP_EDU.YR.L2_3._T._T._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z..W00._Z,COMP_EDU..2_3..................,comp_edu-2_3
CR,GLPIA,L2,_T,_T,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T._T._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2.......Q3...........,cr-glpia-2-q3
CR,GLPIA,L2,_T,_T,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T._T._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2.......Q4...........,cr-glpia-2-q4
CR,GLPIA,L2,_T,_T,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T._T._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2.......Q2...........,cr-glpia-2-q2
CR,GLPIA,L2,_T,_T,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T._T._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..................,cr-glpia-2
CR,GLPIA,L2,_T,_T,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T._T._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2.......Q1...........,cr-glpia-2-q1
CR,GLPIA,L2,_T,_T,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T._T._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2.......Q5...........,cr-glpia-2-q5
CR,GLPIA,L2,_T,F,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.F._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..F.....Q2...........,cr-glpia-2-f-q2
CR,GLPIA,L2,_T,F,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.F._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..F.....Q3...........,cr-glpia-2-f-q3
CR,GLPIA,L2,_T,F,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.F._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..F.....Q5...........,cr-glpia-2-f-q5
CR,GLPIA,L2,_T,F,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.F._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..F.....Q4...........,cr-glpia-2-f-q4
CR,GLPIA,L2,_T,F,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.F._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..F.....Q1...........,cr-glpia-2-f-q1
CR,GLPIA,L2,_T,F,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.F._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..F................,cr-glpia-2-f
CR,GLPIA,L2,_T,M,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.M._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..M.....Q1...........,cr-glpia-2-m-q1
CR,GLPIA,L2,_T,M,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.M._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..M.....Q2...........,cr-glpia-2-m-q2
CR,GLPIA,L2,_T,M,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.M._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..M.....Q3...........,cr-glpia-2-m-q3
CR,GLPIA,L2,_T,M,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.M._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..M.....Q5...........,cr-glpia-2-m-q5
CR,GLPIA,L2,_T,M,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.M._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..M................,cr-glpia-2-m
CR,GLPIA,L2,_T,M,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L2._T.M._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.2..M.....Q4...........,cr-glpia-2-m-q4
CR,GLPIA,L3,_T,M,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.M._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..M................,cr-glpia-3-m
CR,GLPIA,L3,_T,M,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.M._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..M.....Q1...........,cr-glpia-3-m-q1
CR,GLPIA,L3,_T,M,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.M._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..M.....Q3...........,cr-glpia-3-m-q3
CR,GLPIA,L3,_T,M,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.M._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..M.....Q4...........,cr-glpia-3-m-q4
CR,GLPIA,L3,_T,M,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.M._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..M.....Q5...........,cr-glpia-3-m-q5
CR,GLPIA,L3,_T,M,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.M._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..M.....Q2...........,cr-glpia-3-m-q2
CR,GLPIA,L3,_T,F,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.F._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..F.....Q5...........,cr-glpia-3-f-q5
CR,GLPIA,L3,_T,F,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.F._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..F.....Q4...........,cr-glpia-3-f-q4
CR,GLPIA,L3,_T,F,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.F._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..F.....Q2...........,cr-glpia-3-f-q2
CR,GLPIA,L3,_T,F,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.F._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..F.....Q3...........,cr-glpia-3-f-q3
CR,GLPIA,L3,_T,F,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.F._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..F.....Q1...........,cr-glpia-3-f-q1
CR,GLPIA,L3,_T,F,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T.F._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..F................,cr-glpia-3-f
CR,GLPIA,L3,_T,_T,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T._T._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3.......Q5...........,cr-glpia-3-q5
CR,GLPIA,L3,_T,_T,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T._T._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3.......Q4...........,cr-glpia-3-q4
CR,GLPIA,L3,_T,_T,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T._T._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3.......Q2...........,cr-glpia-3-q2
CR,GLPIA,L3,_T,_T,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T._T._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3.......Q1...........,cr-glpia-3-q1
CR,GLPIA,L3,_T,_T,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T._T._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3.......Q3...........,cr-glpia-3-q3
CR,GLPIA,L3,_T,_T,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L3._T._T._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.3..................,cr-glpia-3
CR,GLPIA,L1,_T,_T,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T._T._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..................,cr-glpia-1
CR,GLPIA,L1,_T,_T,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T._T._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1.......Q4...........,cr-glpia-1-q4
CR,GLPIA,L1,_T,_T,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T._T._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1.......Q3...........,cr-glpia-1-q3
CR,GLPIA,L1,_T,_T,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T._T._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1.......Q2...........,cr-glpia-1-q2
CR,GLPIA,L1,_T,_T,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T._T._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1.......Q1...........,cr-glpia-1-q1
CR,GLPIA,L1,_T,_T,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T._T._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1.......Q5...........,cr-glpia-1-q5
CR,GLPIA,L1,_T,M,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.M._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..M.....Q2...........,cr-glpia-1-m-q2
CR,GLPIA,L1,_T,M,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.M._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..M.....Q1...........,cr-glpia-1-m-q1
CR,GLPIA,L1,_T,M,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.M._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..M................,cr-glpia-1-m
CR,GLPIA,L1,_T,M,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.M._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..M.....Q3...........,cr-glpia-1-m-q3
CR,GLPIA,L1,_T,M,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.M._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..M.....Q5...........,cr-glpia-1-m-q5
CR,GLPIA,L1,_T,M,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.M._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..M.....Q4...........,cr-glpia-1-m-q4
CR,GLPIA,L1,_T,F,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.F._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..F................,cr-glpia-1-f
CR,GLPIA,L1,_T,F,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.F._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..F.....Q3...........,cr-glpia-1-f-q3
CR,GLPIA,L1,_T,F,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.F._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..F.....Q2...........,cr-glpia-1-f-q2
CR,GLPIA,L1,_T,F,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.F._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..F.....Q1...........,cr-glpia-1-f-q1
CR,GLPIA,L1,_T,F,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.F._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..F.....Q5...........,cr-glpia-1-f-q5
CR,GLPIA,L1,_T,F,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.GLPIA.L1._T.F._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR.GLPIA.1..F.....Q4...........,cr-glpia-1-f-q4
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q5,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q5.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q5.RUR..........,cr-2-q5-rur
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q5,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q5._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q5...........,cr-2-q5
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q5,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q5.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q5.URB..........,cr-2-q5-urb
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q1,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q1._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q1...........,cr-2-q1
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q1,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q1.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q1.RUR..........,cr-2-q1-rur
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q1,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q1.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q1.URB..........,cr-2-q1-urb
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q4,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q4.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q4.RUR..........,cr-2-q4-rur
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q4,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q4.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q4.URB..........,cr-2-q4-urb
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q4,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q4._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q4...........,cr-2-q4
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q2...........,cr-2-q2
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q2,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q2.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q2.URB..........,cr-2-q2-urb
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q2,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q2.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q2.RUR..........,cr-2-q2-rur
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2........RUR..........,cr-2-rur
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_T,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z._T.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2........URB..........,cr-2-urb
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_T,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z._T._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..................,cr-2
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q3,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q3.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q3.URB..........,cr-2-q3-urb
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q3...........,cr-2-q3
CR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,Q3,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T._T._T.GLAST.INST_T._Z.Q3.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2.......Q3.RUR..........,cr-2-q3-rur
CR,PT,L2,_T,M,_T,GLAST,INST_T,_Z,Q2,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T.M._T.GLAST.INST_T._Z.Q2.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..M.....Q2.RUR..........,cr-2-m-q2-rur
CR,PT,L2,_T,M,_T,GLAST,INST_T,_Z,Q2,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T.M._T.GLAST.INST_T._Z.Q2._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..M.....Q2...........,cr-2-m-q2
CR,PT,L2,_T,M,_T,GLAST,INST_T,_Z,Q2,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T.M._T.GLAST.INST_T._Z.Q2.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..M.....Q2.URB..........,cr-2-m-q2-urb
CR,PT,L2,_T,M,_T,GLAST,INST_T,_Z,Q3,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T.M._T.GLAST.INST_T._Z.Q3._T._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..M.....Q3...........,cr-2-m-q3
CR,PT,L2,_T,M,_T,GLAST,INST_T,_Z,Q3,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T.M._T.GLAST.INST_T._Z.Q3.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..M.....Q3.RUR..........,cr-2-m-q3-rur
CR,PT,L2,_T,M,_T,GLAST,INST_T,_Z,Q3,URB,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T.M._T.GLAST.INST_T._Z.Q3.URB._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..M.....Q3.URB..........,cr-2-m-q3-urb
CR,PT,L2,_T,M,_T,GLAST,INST_T,_Z,Q1,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,,W00,_Z,,,CR.PT.L2._T.M._T.GLAST.INST_T._Z.Q1.RUR._T._T._Z._Z._Z._Z._Z..W00._Z,CR..2..M.....Q1.RUR..........,cr-2-m-q1-rur
